"filename", "language", "YAML", "Dart", "Markdown", "ApexLog", "C++", "XML", "JSON", "Swift", "HTML", "Gradle", "Properties", "Kotlin", "comment", "blank", "total"
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\patient_card_component.dart", "Dart", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 69
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\radio_button_widget.dart", "Dart", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 55
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\shake_widget.dart", "Dart", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 85
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\table_placeholder_1.dart", "Dart", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 49
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\table_placeholder_2.dart", "Dart", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 82
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\table_placeholder_2_horizontal.dart", "Dart", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 82
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\table_placeholder_3.dart", "Dart", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 116
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\table_placeholder_3_reverse.dart", "Dart", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 116
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\table_placeholder_4.dart", "Dart", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 126
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\communication_tables\commt_1.dart", "Dart", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 62
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\communication_tables\commt_2_horizontal.dart", "Dart", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 100
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\communication_tables\commt_2_vertical.dart", "Dart", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 105
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\communication_tables\commt_3_left.dart", "Dart", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 129
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\communication_tables\commt_3_right.dart", "Dart", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 128
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\communication_tables\commt_4.dart", "Dart", 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 153
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\content_tables\cont_1.dart", "Dart", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 65
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\content_tables\cont_2_horizontal.dart", "Dart", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 95
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\content_tables\cont_2_vertical.dart", "Dart", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 112
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\content_tables\cont_3_left.dart", "Dart", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 132
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\content_tables\cont_3_right.dart", "Dart", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 125
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\content_tables\cont_4.dart", "Dart", 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 134
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\format_tables\formt_1.dart", "Dart", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\format_tables\formt_2_horizontal.dart", "Dart", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 78
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\format_tables\formt_2_vertical.dart", "Dart", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 82
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\format_tables\formt_3_left.dart", "Dart", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 107
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\format_tables\formt_3_right.dart", "Dart", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 100
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\format_tables\formt_4.dart", "Dart", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 122
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\table_builders\tb_1.dart", "Dart", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\table_builders\tb_2_horizontal.dart", "Dart", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\table_builders\tb_2_vertical.dart", "Dart", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\table_builders\tb_3_left.dart", "Dart", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\table_builders\tb_3_right.dart", "Dart", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\table_builders\tb_4.dart", "Dart", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\tables\vocecaa_table.dart", "Dart", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\text_button_widget.dart", "Dart", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 43
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\voce_speech_to_text_button.dart", "Dart", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 95
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_audio_card.dart", "Dart", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 106
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_audio_card_small.dart", "Dart", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 73
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_button.dart", "Dart", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_color_picker.dart", "Dart", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 62
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_drawer.dart", "Dart", 0, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 322
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_icon_button.dart", "Dart", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_image_card.dart", "Dart", 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 6, 174
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_labeled_switch.dart", "Dart", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 62
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_layout.dart", "Dart", 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 137
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_open_voce_layout.dart", "Dart", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 96
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_pictogram.dart", "Dart", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 170
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_pictogram_selectable.dart", "Dart", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 130
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_pictogram_simple.dart", "Dart", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_radio_button.dart", "Dart", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 56
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_radio_icon_button.dart", "Dart", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 53
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_searchbar.dart", "Dart", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 99
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_selectable_pill.dart", "Dart", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecaa_text_field.dart", "Dart", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 101
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecca_card.dart", "Dart", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38
"c:\Users\Admin\Documents\GitLab\voce\lib\widgets\vocecca_image_card_small.dart", "Dart", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64
"c:\Users\Admin\Documents\GitLab\voce\pubspec.yaml", "YAML", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 19, 118
"c:\Users\Admin\Documents\GitLab\voce\test\widget_test.dart", "Dart", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 31
"c:\Users\Admin\Documents\GitLab\voce\web\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 14, 6, 99
"c:\Users\Admin\Documents\GitLab\voce\web\manifest.json", "JSON", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\Admin\Documents\GitLab\voce\windows\CMakeLists.txt", "ApexLog", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 96
"c:\Users\Admin\Documents\GitLab\voce\windows\flutter\CMakeLists.txt", "ApexLog", 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 104
"c:\Users\Admin\Documents\GitLab\voce\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 5, 18
"c:\Users\Admin\Documents\GitLab\voce\windows\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\Users\Admin\Documents\GitLab\voce\windows\runner\CMakeLists.txt", "ApexLog", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Users\Admin\Documents\GitLab\voce\windows\runner\flutter_window.cpp", "C++", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 4, 13, 65
"c:\Users\Admin\Documents\GitLab\voce\windows\runner\flutter_window.h", "C++", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 7, 10, 40
"c:\Users\Admin\Documents\GitLab\voce\windows\runner\main.cpp", "C++", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 4, 11, 43
"c:\Users\Admin\Documents\GitLab\voce\windows\runner\resource.h", "C++", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"c:\Users\Admin\Documents\GitLab\voce\windows\runner\run_loop.cpp", "C++", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 5, 9, 67
"c:\Users\Admin\Documents\GitLab\voce\windows\runner\run_loop.h", "C++", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 7, 12, 41
"c:\Users\Admin\Documents\GitLab\voce\windows\runner\utils.cpp", "C++", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 2, 10, 65
"c:\Users\Admin\Documents\GitLab\voce\windows\runner\utils.h", "C++", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"c:\Users\Admin\Documents\GitLab\voce\windows\runner\win32_window.cpp", "C++", 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 15, 48, 246
"c:\Users\Admin\Documents\GitLab\voce\windows\runner\win32_window.h", "C++", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 29, 22, 99
"Total", "-", 54, 28363, 13, 185, 490, 138, 862, 12, 79, 79, 8, 4, 1222, 2740, 34249
